Time,can,PL
-1010000013,can0,6E0#01C201BF01C401C2
-1010000013,can0,2E1#0000000000000004
-1010000013,can0,354#1FF4000000055300
-1010000013,can0,5E1#893FE00B0A009080
-1010000013,can0,162#00080253EA11F4CE
-1010000013,can0,585#0040000000020018
-1010000013,can0,0A7#0010FB64C12820A0
-1010000013,can0,66C#0000000018000000
-1010000013,can0,125#900040DF41BE7360
-1010000013,can0,6A9#FFFFFFFFFFFFFFFF
-1010000013,can0,FFF#0000000000000000
-1010000013,can0,00E#2052560208097602
-1010000013,can0,4E7#0000001403660000
-1010000013,can0,153#00010000000C0002
-1010000013,can0,FFF#0000000000000000
-1010000013,can0,295#0000000000000840
-1010000013,can0,662#4EE0000040000000
-1010000013,can0,684#4CD580194154101E
-1010000013,can0,636#249C0000F0028000
-1010000013,can0,2D7#100060D800000008
-1010000013,can0,19C#0CAC2008C20028B0
-1010000013,can0,193#00080803E8380000
-1010000013,can0,20E#4E2003A1033F8FFF
-1010000013,can0,6A1#FFFFFFFFFFFFFFFF
-1010000013,can0,0D0#32770C60EB020900
-1010000013,can0,033#0007B0000D8007D0
-1010000013,can0,274#00F226F8507C8623
-1010000013,can0,354#1FF4000000054400
-1010000013,can0,5E1#893FE00B0A009480
-1010000013,can0,28B#0000000000000000
-1010000013,can0,0C0#2000000000000000
-1010000013,can0,0A7#0010FAE4B12820A0
-1010000013,can0,407#40015FF013C0BDA0
-1010000013,can0,03C#000004002B000000
-1010000013,can0,3E4#00D0000085000000
-1010000013,can0,522#DF7FD0007E90005C
-1010000013,can0,65C#4008C275200F0000
-1010000013,can0,366#801DC8020147CE38
-1010000013,can0,207#040460482ADE9518
-1010000013,can0,580#00000003E9080000
-1010000013,can0,69E#0440047F1FC015A2
-1010000013,can0,125#900040DF41BE5560
-1010000013,can0,3C1#7B551FBBF470692E
-1010000013,can0,2C1#01F3CFC7C81E7B82
-1010000013,can0,434#022820A060704090
-1010000013,can0,3C2#FFFFFFFFFFFFFFFF
-1010000013,can0,6E0#01C601BF01C401C2
-1010000013,can0,498#87FFBFFCEA808247
-1010000013,can0,4C9#01F915820D02F64B
-1010000013,can0,1D6#020B808030240580
-1010000013,can0,00E#2052560208097602
-1010000013,can0,577#000008000000014E
-1010000013,can0,230#FD000002D4000400
-1010000013,can0,0D0#3A770C60EB020800
-1010000013,can0,033#0007A8000DC007D0
-1010000013,can0,107#0000000000000000
-1010000013,can0,FFF#0000000000000000
-1010000013,can0,0BA#06A875C41000062C
-1010000013,can0,6E0#01C201C001C301C2
-1010000013,can0,FFF#0000000000000000
-1010000013,can0,FFF#0000000000000000
-1010000013,can0,0F4#9A0C010204B10240
-1010000013,can0,2E1#0000000000000004
-1010000013,can0,54B#FFFFFFFFFFFFFFFF
-1010000013,can0,354#1FF4000000054400
-1010000013,can0,5E1#893FE00B0A009480
-1010000013,can0,162#00080253EA11F4CE
-1010000013,can0,0A7#0010F8E4C12820A0
-1010000013,can0,26E#01064082890E0A04
-1010000013,can0,125#900040DF41BE3760
-1010000013,can0,FFF#0000000000000000
-1010000013,can0,4CB#80000000000E0000
-1010000013,can0,280#18E0027000000000
-1010000013,can0,5CE#FFFFFFFFFFFFFFFF
-1010000013,can0,00E#20525602080975FC
-1010000013,can0,153#00010000000C0002
-1010000013,can0,662#4EE0000040000000
-1010000013,can0,19C#10A82008C20028B0
-1010000013,can0,0D0#42770C60EA020800
-1010000013,can0,033#0007A0000E0007D0
-1010000013,can0,274#00F228F6507C8623
-1010000013,can0,0C0#2000000000000000
-1010000013,can0,5B3#0400000000000400
-1010000013,can0,FFF#0000000000000000
-1010000013,can0,193#00080803E8380000
-1010000013,can0,20E#4E2003A103BF8FF7
-1010000013,can0,522#DF7FD0007E18005C
-1010000013,can0,354#1FF4000000053C80
-1010000013,can0,5E1#893FE00B0A009080
-1010000013,can0,28B#0000000000000000
-1010000013,can0,366#801DC8020147CE38
-1010000013,can0,580#00000003E1880000
-1010000013,can0,434#024000A090A070A0
-1010000013,can0,429#FFFFFFFFFFFFFFFF
-1010000013,can0,6E0#01C201BF01C301C1
-1010000013,can0,0A7#0010FA64C12820A0
-1010000013,can0,03D#00000E0000000000
-1010000013,can0,498#87FFBFFCEA808208
-1010000013,can0,230#FC000002D4000600
-1010000013,can0,69E#0440047F1FC015A2
-1010000013,can0,125#900040DF41BE1960
-1010000013,can0,00E#20525602080975F0
-1010000013,can0,295#0000000000000840
-1010000013,can0,0D0#4A770C60EA020700
-1010000013,can0,6C8#FFFFFFFFFFFFFFFF
-1010000013,can0,033#000798000E4007D0
-1010000013,can0,107#0000000000000000
-1010000013,can0,FFF#0000000000000000
-1010000013,can0,3C1#7B551FBB7470E92E
-1010000013,can0,6E0#01C301BF01C301C1
-1010000013,can0,2E1#0000000000000004
-1010000013,can0,354#1FF4000000052D80
-1010000013,can0,5E1#893FE00B0A009080
-1010000013,can0,162#00080253EA11F4CE
-1010000013,can0,0A7#0010FBE4B12820A0
-1010000013,can0,55C#101C000042843000
-1010000013,can0,284#FFFFFFFFFFFFFFFF
-1010000013,can0,125#900040DF41BDFB60
-1010000013,can0,FFF#0000000000000000
-1010000013,can0,00E#20525602080975FC
-1010000013,can0,153#00010000000C0002
-1010000013,can0,662#4EE0000040000000
-1010000013,can0,19C#14A42008C20028B0
-1010000013,can0,0D0#52770C60E9020700
-1010000013,can0,033#000790000E8007D0
-1010000013,can0,274#00F22AF4507C8623
-1010000013,can0,0C0#2000000000000000
-1010000013,can0,2B4#14E9A20000005800
-1010000013,can0,542#FFFFFFFFFFFFFFFF
-1010000013,can0,32D#80000420AC010020
-1010000013,can0,193#00080803E8380000
-1010000013,can0,20E#4E2003A1033F8FF7
-1010000013,can0,4FD#11400A4D570CCA88
-1010000013,can0,522#DF7FD0007DA0005C
-1010000013,can0,354#1FF4000000052D80
-1010000013,can0,5E1#893FE00B0A009880
-1010000013,can0,28B#0000000000000000
-1010000013,can0,366#801DC8020147CE38
-1010000013,can0,580#00000003DA080000
-1010000013,can0,434#026000A0A0C090C0
-1010000013,can0,6E0#01C301C101C301C1
-1010000013,can0,0A7#0010F964B12820A0
-1010000013,can0,1CA#3FF9FF8000000C48
-1010000013,can0,498#87FFBFFCE9808209
-1010000013,can0,230#FB000002D4000800
-1010000013,can0,69E#0440047F1FC015A2
-1010000013,can0,125#900040DF41BDDD60
-1010000013,can0,367#FFFFFFFFFFFFFFFF
-1010000013,can0,00E#2052560208097608
-1010000013,can0,0D0#5A770C60E8020700
-1010000013,can0,033#000788000EC007D0
-1010000013,can0,577#000008000000014E
-1010000013,can0,107#0000000000000000
-1010000013,can0,FFF#0000000000000000
-1010000013,can0,0BA#06A875841000062C
-1010000013,can0,6E0#01C701C201C301C1
-1010000013,can0,0B4#FFFFFFFFFFFFFFFF
-1010000013,can0,2E1#0000000000000004
-1010000013,can0,354#1FF4000000052600
-1010000013,can0,5E1#893FE00B0A009480
-1010000013,can0,162#00080253EA11F4CE
-1010000013,can0,0A7#0010F8E4C12820A0
-1010000013,can0,2A3#0000008410803F10
-1010000013,can0,125#900040DF41BDBF60
-1010000013,can0,3C1#7B551FBB33F1A92E
-1010000013,can0,FFF#0000000000000000
-1010000013,can0,42A#FFFFFFFFFFFFFFFF
-1010000013,can0,00E#20525602080975EA
-1010000013,can0,153#00010000000C0002
-1010000013,can0,295#0000000000000840
-1010000013,can0,662#4EE0000040000000
-1010000013,can0,19C#18A02008C20028B0
-1010000013,can0,0D0#62770C60E7020700
-1010000013,can0,033#000780000F0007D0
-1010000013,can0,274#00F22CF2507C8623
-1010000013,can0,0C0#2000000000000000
-1010000013,can0,193#00080803E8380000
-1010000013,can0,20E#4E2003A1033FAFFF
-1010000013,can0,522#DF7FD0007D28005C
-1010000013,can0,366#801DC8020147CE38
-1010000013,can0,354#1FF4000000052600
-1010000013,can0,5E1#893FE00B0A009080
-1010000013,can0,28B#0000000000000000
-1010000013,can0,249#FFFFFFFFFFFFFFFF
-1010000013,can0,580#00000003D2880000
-1010000013,can0,434#028AA0A0C0D0A0E0
-1010000013,can0,6E0#01C301C201C301C1
-1010000013,can0,6FC#0000075F52B55800
-1010000013,can0,0A7#0010FB64C12820A0
-1010000013,can0,239#00000067C00043C0
-1010000013,can0,498#87FFBFFCE880820A
-1010000013,can0,230#FA000002D4000A00
-1010000013,can0,69E#0440047F1FC015A2
-1010000013,can0,125#900040DF41BF8160
-1010000013,can0,00E#20525602080975F6
-1010000013,can0,023#FFFFFFFFFFFFFFFF
-1010000013,can0,0D0#6A770C60E6020700
-1010000013,can0,033#000778000F4007D0
-1010000013,can0,0D7#0000020080000000
-1010000013,can0,107#0000000000000000
-1010000013,can0,FFF#0000000000000000
-1010000013,can0,6E0#01C301C101C201C1
-1010000013,can0,2E1#0000000000000004
-1010000013,can0,354#1FF4000000051700
-1010000013,can0,5E1#893FE00B0A009480
-1010000013,can0,162#00080243EA11F4CE
-1010000013,can0,0A7#0010FAE4B12820A0
-1010000013,can0,497#0000000000000000
-1010000013,can0,4BA#FFFFFFFFFFFFFFFF
-1010000013,can0,125#900040DF41BF6360
-1010000013,can0,FFF#0000000000000000
-1010000013,can0,00E#2052560208097608
-1010000013,can0,2E2#18080D4040000118
-1010000013,can0,345#050202C23C774081
-1010000013,can0,430#002E448BD08011A0
-1010000013,can0,153#00010000000C0002
-1010000013,can0,662#4EE0000040000000
-1010000013,can0,19C#1C9C2008C20028B0
-1010000013,can0,0D0#72770C60E5020700
-1010000013,can0,033#000770000F8007D0
-1010000013,can0,52A#FFFFFFFFFFFFFFFF
-1010000013,can0,274#00F22EF0507C8623
-1010000013,can0,0C0#2000000000000000
-1010000013,can0,3C1#7B551FBB7332292E
-1010000013,can0,193#00080803E8380000
-1010000013,can0,20E#4E2003A103BFAFFF
-1010000013,can0,130#0001500000000000
-1010000013,can0,522#DF7FD0007CB0005C
-1010000013,can0,533#ED7FCF7EFFF9EF7F
-1010000013,can0,354#1FF4000000058000
-1010000013,can0,5E1#893FE00B0A009480
-1010000013,can0,28B#0000000000000000
-1010000013,can0,366#801DC8020147CE38
-1010000013,can0,580#00000003CB080000
-1010000013,can0,434#02AAA0A0D0E0C100
-1010000013,can0,6E0#01C201C101C201C1
-1010000013,can0,0A7#0010F964B12820A0
-1010000013,can0,2D2#0000500000000000
-1010000013,can0,498#87FFBFFCE88081CB
-1010000013,can0,464#0002400000901C52
-1010000013,can0,230#F9000002D4000C00
-1010000013,can0,69E#0440047F1FC015A2
-1010000013,can0,125#900040DF41BF4560
-1010000013,can0,FFF#0000000000000000
-1010000013,can0,68B#FFFFFFFFFFFFFFFF
-1010000013,can0,00E#20525602080975FC
-1010000013,can0,295#0000000000000840
-1010000013,can0,0D0#7A770C60E5020600
-1010000013,can0,033#000768000FC007D0
-1010000013,can0,4FD#11450A4D5D0DCA88
-1010000013,can0,107#0000000000000000
-1010000013,can0,FFF#0000000000000000
-1010000013,can0,0BA#06A875841000062C
-1010000013,can0,273#0040000900000000
-1010000013,can0,1C4#0000020001C00000
-1010000013,can0,2A4#2020031C040898D0
-1010000013,can0,6E0#01C401C401C201C1
-1010000013,can0,FFF#0000000000000000
-1010000013,can0,0BE#FFFFFFFFFFFFFFFF
-1010000013,can0,371#0106000000000880
-1010000013,can0,67D#0018600208000220
-1010000013,can0,2E1#0000000000000004
-1010000013,can0,354#1FF4000000058000
-1010000013,can0,5E1#893FE00B0A009080
-1010000013,can0,162#00080243EA11F4CE
-1010000013,can0,585#0040000000020018
-1010000013,can0,0A7#0010FA64C12820A0
-1010000013,can0,51B#280C410128000121
-1010000013,can0,32D#80000420AC010020
-1010000013,can0,0CC#43410A3238AFA20E
-1010000013,can0,FFF#0000000000000000
-1010000013,can0,66C#0000000018000000
-1010000013,can0,5FD#BDDDFDFFFEFFEDDA
-1010000013,can0,125#900040DF41BF2760
-1010000013,can0,FFF#0000000000000000
-1010000013,can0,53C#FFFFFFFFFFFFFFFF
-1010000013,can0,00E#20525602080975F0
-1010000013,can0,4E7#0000001403660000
-1010000013,can0,153#00010000000C0002
-1010000013,can0,FFF#0000000000000000
-1010000013,can0,662#4EE0000040000000
-1010000013,can0,684#4CD580194154101E
-1010000013,can0,636#249C0000F0029000
-1010000013,can0,2D7#100060D800000008
-1010000013,can0,19C#00B82008C20028B0
-1010000013,can0,0D0#02770C60F4020600
-1010000013,can0,193#00080803E8380000
-1010000013,can0,033#0007E0000C0007D0
-1010000013,can0,20E#4E2003A1033FAFF7
-1010000013,can0,274#00F220FE507C8623
-1010000013,can0,522#DF7FD0007C38005C
-1010000013,can0,0C0#2000000000000000
-1010000013,can0,354#1FF4000000057880
-1010000013,can0,5E1#893FE00B0A009080
-1010000013,can0,1C5#FFFFFFFFFFFFFFFF
-1010000013,can0,28B#0000000000000000
-1010000013,can0,0A7#0010FBE4B12820A0
-1010000013,can0,0FD#0000010080100000
-1010000013,can0,407#40015FF013C0BDA0
-1010000013,can0,366#801DC8020147CE38
-1010000013,can0,03C#000004003C000000
-1010000013,can0,580#00000003C3880000
-1010000013,can0,434#02CAA0A10110E110
-1010000013,can0,6E0#01C401C301C101C0
-1010000013,can0,FFF#0000000000000000
-1010000013,can0,69E#0440047F1FC015A2
-1010000013,can0,125#900040DF41BF0960
-1010000013,can0,3C1#7B551FBB32B2E92E
-1010000013,can0,498#87FFBFFCE78081CC
-1010000013,can0,3E4#00D0000085000000
-1010000013,can0,65C#4008C275200F0000
-1010000013,can0,207#040460482ADE9518
-1010000013,can0,4C9#01F915820D02F64B
-1010000013,can0,1D6#020F828030240580
-1010000013,can0,1A4#00000002ECCC0000
-1010000013,can0,577#000008000000014E
-1010000013,can0,00E#20525602080975F6
-1010000013,can0,3A7#FFFFFFFFFFFFFFFF
-1010000013,can0,230#F8000002D4000E00
-1010000013,can0,0D0#0A770C60F3020600
-1010000013,can0,033#0007D8000C4007D0
-1010000013,can0,107#0000000000000000
-1010000013,can0,FFF#0000000000000000
-1010000013,can0,2C1#01F3AFC7CA9E5F96
-1010000013,can0,6E0#01C801C301C101C0
-1010000013,can0,FFF#0000000000000000
-1010000013,can0,FFF#0000000000000000
-1010000013,can0,0F4#9A0C010204B10240
-1010000013,can0,2E1#0000000000000004
-1010000013,can0,354#1FF4000000056980
-1010000013,can0,5E1#893FE00B0A009480
-1010000013,can0,162#00080243EA11F4CE
-1010000013,can0,0A7#0010F964B12820A0
-1010000013,can0,26E#01064082890E0A04
-1010000013,can0,1A1#FFFFFFFFFFFFFFFF
-1010000013,can0,125#900040DF41BEEB60
-1010000013,can0,FFF#0000000000000000
-1010000013,can0,00E#20525602080975FC
-1010000013,can0,153#00010000000C0002
-1010000013,can0,295#0000000000000840
-1010000013,can0,29A#FFFFFFFFFFFFFFFF
-1010000013,can0,662#4EE0000040000000
-1010000013,can0,19C#04B42008C20028B0
-1010000013,can0,0D0#12770C60F2020600
-1010000013,can0,033#0007D0000C8007D0
-1010000013,can0,274#00F222FC507C8623
-1010000013,can0,0C0#2000000000000000
-1010000013,can0,5B3#0400000000000400
-1010000013,can0,193#00080803E8380000
-1010000013,can0,20E#4E2003A103BF8FFF
-1010000013,can0,FFF#0000000000000000
-1010000013,can0,522#DF7FD0007BC0001C
-1010000013,can0,FFF#0000000000000000
-1010000013,can0,354#1FF4000000056980
-1010000013,can0,5E1#893FE00B0A009080
-1010000013,can0,28B#0000000000000000
-1010000013,can0,366#801DC8020147CE38
-1010000013,can0,580#00000003BC080000
-1010000013,can0,434#02EAA0A111310140
-1010000013,can0,6E0#01C901C001C201C0
-1010000013,can0,0A7#0010F9E4B12820A0
-1010000013,can0,03D#00000E0000000000
-1010000013,can0,245#FFFFFFFFFFFFFFFF
-1010000013,can0,498#87FFBFFCE780818D
-1010000013,can0,FFF#0000000000000000
-1010000013,can0,69E#0440047F1FC015A2
-1010000013,can0,125#900040DF41BECD60
-1010000013,can0,230#F7000002D4001000
-1010000013,can0,00E#20525602080975F6
-1010000013,can0,0D0#1A770C60F2020500
-1010000013,can0,033#0007C8000CC007D0
-1010000013,can0,107#0000000000000000
-1010000013,can0,FFF#0000000000000000
-1010000013,can0,47B#FFFFFFFFFFFFFFFF
-1010000013,can0,0BA#06A875841000062C
-1010000013,can0,3C1#7B551FBAF273692E
-1010000013,can0,6E0#01C901C301C201C1
-1010000013,can0,2E1#0000000000000004
-1010000013,can0,354#1FF4000000056200
-1010000013,can0,5E1#893FE00B0A009080
-1010000013,can0,162#00080243EA11F4CE
-1010000013,can0,0A7#0010FB64C12820A0
-1010000013,can0,125#900040DF41BEAF60
-1010000013,can0,6BF#FFFFFFFFFFFFFFFF
-1010000013,can0,FFF#0000000000000000
-1010000013,can0,00E#20525602080975FC
-1010000013,can0,153#00010000000C0002
-1010000013,can0,662#4EE0000040000000
-1010000013,can0,19C#08B02008C20028B0
-1010000013,can0,0D0#22770C60F1020500
-1010000013,can0,033#0007C0000D0007D0
-1010000013,can0,274#00F224FA507C8623
-1010000013,can0,0C0#2000000000000000
-1010000013,can0,2B4#14E9A20000005800
-1010000013,can0,1E5#01460405A841A3E0
-1010000013,can0,32D#80000420AC010020
-1010000013,can0,193#00080803E8380000
-1010000013,can0,20E#4E2003A103BFAFFF
-1010000013,can0,438#FFFFFFFFFFFFFFFF
-1010000013,can0,522#DF7FD0007B48001C
-1010000013,can0,4FD#11480A4C610DCA88
-1010000013,can0,354#1FF4000000056200
-1010000013,can0,5E1#893FE00B0A009480
-1010000013,can0,28B#0000000000000000
-1010000013,can0,366#801DC8020147CE38
-1010000013,can0,580#00000003B4880000
-1010000013,can0,434#030A80A131411160
-1010000013,can0,6E0#01C401C301C201C1
-1010000013,can0,0A7#0010F9E4C12820A0
-1010000013,can0,1CA#3FF9FF8000000C48
-1010000013,can0,498#87FFBFFCE58081CE
-1010000013,can0,230#F6000002D4001200
-1010000013,can0,69E#0440047F1FC015A2
-1010000013,can0,125#900040DF41BE9160
-1010000013,can0,582#FFFFFFFFFFFFFFFF
-1010000013,can0,00E#20525602080975FC
-1010000013,can0,295#0000000000000840
-1010000013,can0,0D0#2A770C60EF020600
-1010000013,can0,033#0007B8000D4007D0
-1010000013,can0,577#000008000000014E
-1010000013,can0,107#0000000000000000
-1010000013,can0,FFF#0000000000000000
-1010000013,can0,297#3102002002025118
-1010000013,can0,0F1#3E101CC00359CC00
-1010000013,can0,6E0#01C401C501C101C0
-1010000013,can0,2E1#0000000000000004
-1010000013,can0,58F#FFFFFFFFFFFFFFFF
-1010000013,can0,354#1FF4000000055300
-1010000013,can0,5E1#893FE00B0A009480
-1010000013,can0,162#00080243EA11F4CE
-1010000013,can0,0A7#0010F964C12820A0
-1010000013,can0,2A3#0000008410803C90
-1010000013,can0,125#900040DF41BE7360
-1010000013,can0,3C1#7B551FBB31B3E92E
-1010000013,can0,FFF#0000000000000000
-1010000013,can0,00E#20525602080975EA
-1010000013,can0,581#FFFFFFFFFFFFFFFF
-1010000013,can0,153#00010000000C0002
-1010000013,can0,662#4EE0000040000000
-1010000013,can0,19C#0CAC2008C20028B0
-1010000013,can0,0D0#32770C60EE020600
-1010000013,can0,033#0007B0000D8007D0
-1010000013,can0,274#00F226F8507C8623
-1010000013,can0,0C0#2000000000000000
-1010000013,can0,193#00080803E8380000
-1010000013,can0,20E#4E2003A1043FAFFF
-1010000013,can0,522#DF7FD0007AD0001C
-1010000013,can0,354#1FF4000000054400
-1010000013,can0,5E1#893FE00B0A009080
-1010000013,can0,28B#0000000000000000
-1010000013,can0,366#801DC8020147CE38
-1010000013,can0,580#00000003AD080000
-1010000013,can0,434#032A00A141614170
-1010000013,can0,6E0#01C701C401C101C0
-1010000013,can0,0B8#FFFFFFFFFFFFFFFF
-1010000013,can0,6FC#0000075F32B56000
-1010000013,can0,0A7#0010FAE4B12820A0
-1010000013,can0,239#00000067400043C0
-1010000013,can0,498#87FFBFFCE48081CF
-1010000013,can0,230#F5000002D4001400
-1010000013,can0,69E#0440047F1FC015A2
-1010000013,can0,125#900040DF41BE5560
-1010000013,can0,00E#2052560208097602
-1010000013,can0,0D0#3A770C60ED020600
-1010000013,can0,033#0007A8000DC007D0
-1010000013,can0,0D7#0000020080000000
-1010000013,can0,065#FFFFFFFFFFFFFFFF
-1010000013,can0,107#0000000000000000
-1010000013,can0,FFF#0000000000000000
-1010000013,can0,0BA#06A875841000062C
-1010000013,can0,041#8022002001000000
-1010000013,can0,6E0#01C901C401C001BF
-1010000013,can0,2E1#0000000000000004
-1010000013,can0,354#1FF4000000054400
-1010000013,can0,5E1#893FE00B0A009480
-1010000013,can0,162#00080243EA11F4CE
-1010000013,can0,0A7#0010FAE4B12820A0
-1010000013,can0,497#0000000000000000
-1010000013,can0,125#900040DF41BE3760
-1010000013,can0,17E#FFFFFFFFFFFFFFFF
-1010000013,can0,FFF#0000000000000000
-1010000013,can0,00E#20525602080975F6
-1010000013,can0,2E2#18080D4040000118
-1010000013,can0,345#050202C23C774081
-1010000013,can0,430#002E448BD08011A0
-1010000013,can0,153#00010000000C0002
-1010000013,can0,295#0000000000000840
-1010000013,can0,662#4EE0000040000000
-1010000013,can0,19C#10A82008C20028B0
-1010000013,can0,0D0#42770C60EC020600
-1010000013,can0,033#0007A0000E0007D0
-1010000013,can0,274#00F228F6507C8623
-1010000013,can0,0C0#2000000000000000
-1010000013,can0,3C1#7B551FBBB074A92E
-1010000013,can0,193#00080803E8380000
-1010000013,can0,20E#4E2003A103BF8FFF
-1010000013,can0,6FE#FFFFFFFFFFFFFFFF
-1010000013,can0,522#DF7FD0007A58001C
-1010000013,can0,130#0001500000000000
-1010000013,can0,354#1FF4000000053C80
-1010000013,can0,5E1#893FE00B0A009480
-1010000013,can0,28B#0000000000000000
-1010000013,can0,366#801DC8020147CE38
-1010000013,can0,580#00000003A5880000
-1010000013,can0,434#034AA0A171816180
-1010000013,can0,6E0#01C901C301C201BF
-1010000013,can0,0A7#0010F964B12820A0
-1010000013,can0,2D2#0000080000000000
-1010000013,can0,55C#101C000042843000
-1010000013,can0,498#87FFBFFCF4808180
-1010000013,can0,464#0002400000901B53
-1010000013,can0,69E#0440047F1FC015A2
-1010000013,can0,125#900040DF41BE1960
